sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;User Bother 1;User Bother 2;User Util. 1;User Util. 2;Profile 1;Profile 2
0.044;55;;60rounds;Yes;No;2;0.84833;0.85649;0.00000;0.09595;1.70482;GrandmaAgent@34;TimeDependentAgentBoulware@35;0.8483333333333334;0.8564909885811369;0.8483333333333334;0.8564909885811369;0.8483333333333334;0.0;0.0;0.0;0.8483333333333334;0.8564909885811369;party1_utility.xml;party2_utility.xml
0.532;23;;60rounds;Yes;No;2;0.47817;0.96250;0.02068;0.48411;1.44067;Agent21@36;TimeDependentAgentConceder@37;0.9625;0.4781701614657966;0.9625;0.4781701614657966;0.9625;0.0;0.0;0.0;0.9625;0.4781701614657966;party1_utility.xml;party2_utility.xml
0.011;31;;60rounds;Yes;No;2;0.49465;0.97500;0.00000;0.47369;1.46965;TimeDependentAgentBoulware@38;TimeDependentAgentConceder@39;0.975;0.49464690002105177;0.975;0.49464690002105177;0.0;0.0;0.0;0.0;0.975;0.49464690002105177;party1_utility.xml;party2_utility.xml
0.003;7;;60rounds;Yes;No;2;0.78500;0.92857;0.00000;0.00000;1.71357;TimeDependentAgentConceder@40;TimeDependentAgentConceder@41;0.7849999999999999;0.9285654723948509;0.7849999999999999;0.9285654723948509;0.0;0.0;0.0;0.0;0.7849999999999999;0.9285654723948509;party1_utility.xml;party2_utility.xml
0.178;11;;60rounds;Yes;No;2;0.66621;0.94167;0.00000;0.30558;1.60787;NiceTitForTat@42;TimeDependentAgentConceder@43;0.9416666666666667;0.6662075599338653;0.9416666666666667;0.6662075599338653;0.0;0.0;0.0;0.0;0.9416666666666667;0.6662075599338653;party1_utility.xml;party2_utility.xml
0.254;18;;60rounds;Yes;No;2;0.58818;0.84000;0.10534;0.34480;1.42818;IAMhaggler@44;TimeDependentAgentConceder@45;0.8400000000000001;0.5881841994879498;0.8400000000000001;0.5881841994879498;0.0;0.0;0.0;0.0;0.8400000000000001;0.5881841994879498;party1_utility.xml;party2_utility.xml
2.040;26;;60rounds;Yes;No;2;0.46849;0.96667;0.02746;0.49465;1.43515;BRAMAgent@46;TimeDependentAgentConceder@47;0.9666666666666668;0.46848669727080305;0.9666666666666668;0.46848669727080305;0.0;0.0;0.0;0.0;0.9666666666666668;0.46848669727080305;party1_utility.xml;party2_utility.xml
0.017;41;;60rounds;Yes;No;2;0.29693;1.00000;0.00000;0.66723;1.29693;Gahboninho@48;TimeDependentAgentConceder@49;1.0;0.2969260373579895;1.0;0.2969260373579895;0.0;0.0;0.0;0.0;1.0;0.2969260373579895;party1_utility.xml;party2_utility.xml
0.080;6;;60rounds;Yes;No;2;0.66167;0.77794;0.17644;0.19468;1.43960;BayesianAgent@50;TimeDependentAgentConceder@51;0.6616666666666667;0.7779354135594452;0.6616666666666667;0.7779354135594452;0.0;0.0;0.0;0.0;0.6616666666666667;0.7779354135594452;party1_utility.xml;party2_utility.xml
0.018;9;;60rounds;Yes;No;2;0.70224;0.81500;0.06888;0.22830;1.51724;GrandmaAgent@52;TimeDependentAgentConceder@53;0.8150000000000001;0.7022448018407224;0.8150000000000001;0.7022448018407224;0.8150000000000001;0.0;0.0;0.0;0.8150000000000001;0.7022448018407224;party1_utility.xml;party2_utility.xml
